customer_id,telecom_partner,gender,age,state,city,pincode,date_of_registration,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn
129835,Vodafone,F,,Kerala,Kolkata,452060,11-10-2021,2,90458,49,4.0,7247.0,0
134167,Reliance Jio,M,59.0,Andhra Pradesh,Chennai,270631,02-11-2021,0,116244,72,36.0,6311.0,0
180141,BSNL,M,44.0,Madhya Pradesh,Bangalore,300312,20-06-2022,0,109143,25,22.0,3808.0,0
213598,BSNL,F,42.0,Gujarat,Chennai,473122,05-12-2022,0,105607,96,37.0,5202.0,0
42743,Airtel,M,42.0,Uttar Pradesh,Kolkata,324395,01-08-2020,0,83468,26,14.0,7356.0,1
6092,Reliance Jio,F,40.0,Punjab,Hyderabad,528129,31-01-2020,3,62952,38,15.0,5048.0,0
30863,Vodafone,M,51.0,Nagaland,Mumbai,411653,03-06-2020,2,24008,66,10.0,8342.0,0
84594,Reliance Jio,M,19.0,Manipur,Chennai,991006,27-02-2021,4,131881,28,20.0,4637.0,0
143887,Vodafone,F,63.0,Andhra Pradesh,Hyderabad,236926,21-12-2021,0,45435,76,26.0,2664.0,1
164323,Vodafone,M,33.0,Chhattisgarh,Hyderabad,742599,02-04-2022,4,22958,4,32.0,8004.0,0
23935,BSNL,F,66.0,Tripura,Hyderabad,461098,29-04-2020,1,41231,43,17.0,3851.0,0
33580,Vodafone,F,49.0,Meghalaya,,222769,17-06-2020,1,55399,40,26.0,6301.0,0
13396,airtel,M,33.0,Meghalaya,Delhi,456742,08-03-2020,1,62443,14,9.0,6017.0,1
206297,Airtel,M,52.0,Rajasthan,Hyderabad,233958,29-10-2022,3,92599,103,35.0,8457.0,0
6383,Reliance Jio,F,64.0,Bihar,Bangalore,413983,01-02-2020,2,124858,91,14.0,6481.0,0
83865,Reliance Jio,M,60.0,Punjab,Bangalore,653943,23-02-2021,3,90889,56,41.0,6208.0,0
12326,Vodafone,M,56.0,Rajasthan,Delhi,635024,02-03-2020,1,43396,93,32.0,4158.0,0
11201,Vodafone,M,25.0,Odisha,Chennai,620608,26-02-2020,3,31821,44,16.0,6825.0,1
235848,Reliance Jio,M,70.0,Himachal Pradesh,Kolkata,316313,26-03-2023,2,82612,19,28.0,2645.0,0
207396,Airtel,M,34.0,Gujarat,Bangalore,761163,04-11-2022,2,130227,6,34.0,4349.0,0
206761,BSNL,M,51.0,West Bengal,Hyderabad,319781,31-10-2022,3,82881,58,16.0,8116.0,0
172602,BSNL,M,36.0,Telangana,Chennai,184635,13-05-2022,3,51836,74,6.0,3038.0,0
152164,Reliance Jio,M,31.0,Goa,Kolkata,615344,31-01-2022,4,47701,23,47.0,8732.0,0
109051,Vodafone,M,43.0,Gujarat,Delhi,144557,29-06-2021,3,59179,63,19.0,5175.0,0
35770,Vodafone,F,43.0,Odisha,Delhi,949592,28-06-2020,1,90871,46,9.0,4680.0,0
10152,Vodafone,F,47.0,Himachal Pradesh,Delhi,982948,20-02-2020,3,44721,66,19.0,-90.0,1
44647,Airtel,F,65.0,Punjab,Mumbai,325255,11-08-2020,3,52784,54,5.0,3146.0,1
27918,Airtel,M,71.0,Bihar,Bangalore,463334,19-05-2020,4,90056,18,49.0,8588.0,0
81273,BSNL,M,58.0,Meghalaya,Kolkata,301103,10-02-2021,1,123328,71,44.0,4548.0,0
31256,Reliance Jio,F,47.0,Himachal Pradesh,Hyderabad,747674,05-06-2020,1,unknown,0,44.0,9914.0,0
80820,Airtel,M,20.0,Tamil Nadu,Chennai,607247,08-02-2021,0,77894,23,8.0,1736.0,0
62728,Reliance Jio,M,56.0,Bihar,Kolkata,988728,09-11-2020,4,49916,9,27.0,-225.0,0
233440,BSNL,M,46.0,Haryana,Kolkata,843570,14-03-2023,3,94045,95,39.0,5287.0,1
198381,airtel,F,43.0,Rajasthan,Mumbai,818952,19-09-2022,3,44022,102,4.0,7544.0,0
142326,Airtel,M,66.0,Haryana,Kolkata,895657,13-12-2021,1,121946,76,46.0,710.0,0
74830,Vodafone,F,31.0,Chhattisgarh,Chennai,778133,09-01-2021,1,110770,81,9.0,3703.0,1
212942,BSNL,M,45.0,Odisha,Hyderabad,257342,01-12-2022,3,122642,18,3.0,6284.0,1
179043,Reliance Jio,M,43.0,Jharkhand,Delhi,173180,15-06-2022,4,120166,79,25.0,,0
13872,Vodafone,M,67.0,Bihar,Kolkata,104989,10-03-2020,1,123158,13,3.0,4262.0,0
14632,Vodafone,F,23.0,Goa,Chennai,469590,14-03-2020,2,101087,97,34.0,7436.0,0
196453,Airtel,F,73.0,Nagaland,Kolkata,632161,10-09-2022,0,94457,48,24.0,6866.0,0
168449,Vodafone,M,64.0,Chhattisgarh,Kolkata,422106,23-04-2022,3,110944,50,11.0,4035.0,0
234279,Reliance Jio,M,52.0,Jharkhand,Bangalore,739369,18-03-2023,0,100399,54,44.0,8120.0,1
180267,BSNL,M,56.0,Sikkim,Chennai,793442,21-06-2022,3,95211,35,50.0,927.0,1
158521,Vodafone,F,31.0,Karnataka,Kolkata,575430,04-03-2022,1,117250,43,44.0,4762.0,0
70953,Airtel,F,18.0,Goa,Bangalore,195345,21-12-2020,4,25152,28,12.0,6533.0,0
43858,BSNL,M,51.0,Rajasthan,Chennai,752003,07-08-2020,4,336314,30,36.0,1997.0,0
225180,Airtel,M,70.0,Himachal Pradesh,Hyderabad,725114,01-02-2023,2,71814,74,21.0,3707.0,1
100139,Airtel,M,33.0,Telangana,Delhi,395034,16-05-2021,1,35480,41,6.0,6564.0,1
80647,Airtel,M,27.0,Haryana,Delhi,558251,07-02-2021,1,89610,21,48.0,6771.0,1
12708,Reliance Jio,M,35.0,Telangana,Kolkata,817864,04-03-2020,1,22994,24,43.0,2976.0,0
209501,Vodafone,M,43.0,Assam,Mumbai,503586,14-11-2022,2,80312,96,0.0,5987.0,0
159049,Vodafone,M,72.0,Bihar,Hyderabad,697665,07-03-2022,1,74290,77,3.0,8368.0,0
72264,Airtel,M,30.0,Gujarat,Bangalore,593651,27-12-2020,0,132506,48,19.0,9723.0,0
75556,BSNL,M,43.0,Uttarakhand,Chennai,143835,13-01-2021,3,65083,7,13.0,2573.0,1
4905,Airtel,F,62.0,Maharashtra,Delhi,567732,25-01-2020,0,37707,72,,7239.0,0
166515,Reliance Jio,M,39.0,West Bengal,Delhi,252742,13-04-2022,0,100499,99,23.0,4278.0,0
116769,Airtel,M,32.0,Madhya Pradesh,Kolkata,197230,07-08-2021,3,148361,17,47.0,8207.0,0
125337,Reliance Jio,M,30.0,Haryana,Mumbai,244533,19-09-2021,2,53030,62,39.0,5253.0,0
106387,BSNL,M,39.0,Telangana,Kolkata,220606,16-06-2021,1,127945,18,40.0,2846.0,0
214932,Airtel,M,38.0,Madhya Pradesh,Chennai,498867,11-12-2022,0,119428,62,18.0,432.0,0
130665,Airtel,F,27.0,Gujarat,,198038,15-10-2021,4,21469,97,1124.0,1889.0,0
197290,Vodafone,M,60.0,Gujarat,Delhi,455934,14-09-2022,1,118839,42,46.0,,0
35274,Reliance Jio,F,44.0,Goa,Delhi,216987,25-06-2020,4,23690,97,16.0,5858.0,1
170146,Reliance Jio,M,28.0,,Delhi,851481,01-05-2022,3,126323,62,,2971.0,1
241617,airtel,F,32.0,Himachal Pradesh,Hyderabad,282085,24-04-2023,4,66283,40,11.0,5608.0,1
66519,Vodafone,M,55.0,Maharashtra,Bangalore,452983,28-11-2020,1,74674,7,43.0,3140.0,1
75877,Vodafone,F,56.0,Andhra Pradesh,Chennai,613918,14-01-2021,3,105228,75,39.0,2017.0,0
89096,Airtel,M,67.0,,Kolkata,720139,21-03-2021,4,80331,-3,12.0,4052.0,0
64359,BSNL,M,64.0,Maharashtra,Kolkata,304006,18-11-2020,3,130975,89,32.0,3843.0,0
151264,Reliance Jio,F,27.0,Chhattisgarh,Delhi,801845,27-01-2022,2,81026,10,50.0,7260.0,1
813,airtel,M,46.0,Chhattisgarh,Mumbai,760347,05-01-2020,4,99344,73,50.0,9064.0,0
195718,Vodafone,F,36.0,Kerala,Bangalore,752723,06-09-2022,3,27269,53,32.0,5799.0,0
36151,Vodafone,F,51.0,Tamil Nadu,Kolkata,465227,29-06-2020,0,97412,78,33.0,5714.0,0
126036,Airtel,M,46.0,Andhra Pradesh,Mumbai,998179,22-09-2021,0,128455,54,2.0,1404.0,1
33180,Airtel,F,68.0,Mizoram,Bangalore,464059,15-06-2020,3,unknown,86,0.0,7096.0,0
203146,Vodafone,M,30.0,Chhattisgarh,Kolkata,899499,13-10-2022,0,108280,89,40.0,2566.0,1
101771,Reliance Jio,F,58.0,Bihar,Bangalore,628618,24-05-2021,1,unknown,58,30.0,6670.0,0
105547,BSNL,M,32.0,Gujarat,Bangalore,337689,12-06-2021,4,52208,6,34.0,6126.0,0
199852,Reliance Jio,M,71.0,Kerala,Mumbai,184831,27-09-2022,3,114860,69,18.0,3576.0,0
148872,Airtel,M,57.0,Uttarakhand,Chennai,938263,15-01-2022,3,45861,17,25.0,2747.0,0
156554,BSNL,M,73.0,Sikkim,Bangalore,127972,22-02-2022,4,143365,69,14.0,4753.0,0
132052,Vodafone,M,29.0,Madhya Pradesh,Hyderabad,819672,22-10-2021,1,144560,14,32.0,-171.0,0
111433,Vodafone,F,67.0,Mizoram,Delhi,655461,11-07-2021,3,116099,84,17.0,5795.0,0
196820,Reliance Jio,M,45.0,Maharashtra,Kolkata,332357,12-09-2022,1,42132,9,27.0,6658.0,0
72419,Vodafone,M,52.0,Uttarakhand,Chennai,772878,28-12-2020,3,127727,67,31.0,8393.0,1
90782,Vodafone,M,60.0,Gujarat,Hyderabad,344447,30-03-2021,3,90265,45,17.0,869.0,1
18929,BSNL,M,55.0,Chhattisgarh,Mumbai,719540,04-04-2020,2,85003,98,4.0,8555.0,1
74122,Vodafone,F,47.0,Kerala,Mumbai,492271,05-01-2021,3,84576,77,1.0,875.0,0
126725,Vodafone,F,21.0,Meghalaya,Kolkata,582539,26-09-2021,0,61709,95,23.0,9206.0,0
80892,Vodafone,F,22.0,Tripura,Kolkata,293835,08-02-2021,2,59368,70,29.0,2800.0,0
195195,Airtel,F,47.0,Uttar Pradesh,Mumbai,171870,03-09-2022,4,63613,7,49.0,9065.0,0
208559,Vodafone,F,50.0,Tripura,Hyderabad,275798,09-11-2022,4,68507,25,21.0,810.0,0
5246,Vodafone,M,45.0,Odisha,Hyderabad,458198,27-01-2020,1,61023,18,48.0,2638.0,0
41591,Vodafone,M,49.0,West Bengal,Bangalore,262727,27-07-2020,2,110975,32,42.0,6149.0,0
183282,BSNL,F,62.0,Tamil Nadu,Mumbai,356874,06-07-2022,2,unknown,17,-1.0,1983.0,0
111484,BSNL,M,26.0,Tamil Nadu,Hyderabad,871254,11-07-2021,4,130951,91,25.0,5339.0,1
197007,Airtel,M,25.0,West Bengal,Delhi,337538,13-09-2022,3,53524,62,47.0,489.0,0
194053,Reliance Jio,F,20.0,Sikkim,Hyderabad,119841,29-08-2022,3,103257,40,22.0,3447.0,0
153259,Reliance Jio,F,26.0,Kerala,Kolkata,290416,06-02-2022,2,130494,100,35.0,1339.0,0
14681,BSNL,F,37.0,Assam,Bangalore,146033,14-03-2020,4,101031,47,27.0,6415.0,1
201762,Airtel,M,61.0,Manipur,Delhi,612326,06-10-2022,0,69849,8,49.0,3655.0,1
9574,Reliance Jio,M,59.0,Chhattisgarh,Hyderabad,498158,17-02-2020,1,101714,21,30.0,5698.0,0
86692,BSNL,M,36.0,Chhattisgarh,Chennai,878973,09-03-2021,2,89534,62,-1.0,6107.0,0
29633,BSNL,M,65.0,Madhya Pradesh,Bangalore,132162,28-05-2020,1,140708,60,7.0,378.0,0
222631,Reliance Jio,F,66.0,Chhattisgarh,Hyderabad,896097,19-01-2023,4,97731,35,35.0,8348.0,0
195626,Reliance Jio,M,72.0,Gujarat,Delhi,610360,06-09-2022,4,26726,20,19.0,119.0,1
51648,Reliance Jio,F,22.0,Tamil Nadu,Bangalore,105644,15-09-2020,1,56163,88,12.0,5878.0,1
3066,BSNL,M,27.0,Madhya Pradesh,Bangalore,139117,16-01-2020,4,70786,59,4.0,1405.0,0
85938,Reliance Jio,M,71.0,Uttarakhand,Kolkata,803443,06-03-2021,4,91300,45,9.0,2268.0,0
202103,Vodafone,F,68.0,Assam,Delhi,418479,08-10-2022,2,22193,81,3.0,4833.0,0
95354,BSNL,M,61.0,Sikkim,Hyderabad,416899,22-04-2021,2,28550,48,6.0,9110.0,0
97394,Reliance Jio,M,41.0,Kerala,Hyderabad,431103,02-05-2021,2,136285,38,25.0,1266.0,0
76458,BSNL,M,68.0,Chhattisgarh,Chennai,600318,17-01-2021,0,49750,39,12.0,8299.0,0
158390,Airtel,M,44.0,Tamil Nadu,Chennai,254735,03-03-2022,1,66931,9,16.0,689.0,0
34339,Airtel,F,73.0,Tripura,Delhi,994220,20-06-2020,0,76269,39,22.0,9267.0,0
72213,Airtel,F,42.0,Chhattisgarh,Bangalore,234367,27-12-2020,3,109371,62,3.0,8772.0,1
235908,Reliance Jio,M,74.0,Uttarakhand,Chennai,196337,26-03-2023,4,92243,76,0.0,5624.0,1
137768,Airtel,M,68.0,Telangana,Chennai,672362,20-11-2021,0,89100,43,47.0,6790.0,0
23390,Airtel,F,69.0,Punjab,Kolkata,451386,27-04-2020,1,65765,49,30.0,2898.0,1
126716,Airtel,M,30.0,Chhattisgarh,Chennai,924338,26-09-2021,0,87462,81,23.0,5371.0,0
59564,Vodafone,F,19.0,Mizoram,Mumbai,982384,25-10-2020,4,43555,101,40.0,5157.0,1
238686,Vodafone,F,41.0,Haryana,Chennai,256808,09-04-2023,0,127770,48,21.0,4954.0,0
55456,Reliance Jio,M,66.0,Madhya Pradesh,Mumbai,591763,04-10-2020,1,123511,24,28.0,5015.0,0
234191,Vodafone,M,36.0,Punjab,Chennai,948043,18-03-2023,1,74993,95,,4445.0,0
187346,Vodafone,F,42.0,Mizoram,Mumbai,516533,26-07-2022,1,65294,14,-2.0,2432.0,0
130872,Reliance Jio,M,51.0,Gujarat,Chennai,316800,17-10-2021,2,104557,25,15.0,1335.0,0
35679,Vodafone,F,20.0,Goa,Kolkata,447425,27-06-2020,4,72888,18,49.0,7731.0,0
201128,Airtel,F,64.0,Jharkhand,Bangalore,507137,03-10-2022,1,92706,99,35.0,6927.0,0
146216,Reliance Jio,F,69.0,Maharashtra,Kolkata,501018,01-01-2022,0,24291,66,5.0,3320.0,0
93713,Airtel,M,58.0,Chhattisgarh,Delhi,342752,14-04-2021,1,131028,73,38.0,10167.0,1
111200,Reliance Jio,F,39.0,Meghalaya,Hyderabad,576744,10-07-2021,1,80451,30,10.0,1834.0,0
98834,BSNL,M,37.0,Jharkhand,Hyderabad,777428,09-05-2021,3,106209,57,36.0,,1
97268,BSNL,M,32.0,Nagaland,Bangalore,712796,01-05-2021,2,57879,-3,3.0,9959.0,1
185045,BSNL,M,21.0,Haryana,Bangalore,638288,15-07-2022,1,43725,91,7.0,120.29366254110384,0
154634,BSNL,F,49.0,Andhra Pradesh,Chennai,666282,12-02-2022,0,81981,11,20.0,9395.0,0
134172,BSNL,F,73.0,Gujarat,Hyderabad,930652,02-11-2021,2,102212,99,31.0,-13.0,1
113540,vodafone,M,26.0,Meghalaya,Bangalore,715414,22-07-2021,4,94180,67,-1.0,8385.0,0
167445,Vodafone,F,60.0,Tamil Nadu,Kolkata,685285,18-04-2022,2,123592,15,20.0,7895.0,1
192620,BSNL,M,18.0,Nagaland,Delhi,176610,22-08-2022,2,30898,61,8.0,7863.0,0
148508,BSNL,M,24.0,Assam,Kolkata,958827,13-01-2022,0,129944,57,36.0,2850.0,0
166895,BSNL,M,47.0,Karnataka,Mumbai,169620,15-04-2022,1,111965,12,17.0,3469.0,0
46004,Vodafone,M,28.0,Uttarakhand,Delhi,769100,18-08-2020,0,59664,14,44.0,8653.0,0
123227,Vodafone,M,34.0,Madhya Pradesh,Mumbai,228645,08-09-2021,1,52719,42,-1.0,2805.0,0
64090,Airtel,F,42.0,Telangana,Mumbai,333639,16-11-2020,4,104969,4,49.0,5113.0,0
83102,Airtel,M,22.0,Tripura,Chennai,810689,19-02-2021,3,138183,48,27.0,9395.0,1
32609,Reliance Jio,F,18.0,Mizoram,Delhi,885675,12-06-2020,0,114620,92,32.0,8270.0,1
15819,Airtel,F,26.0,Madhya Pradesh,Delhi,654687,20-03-2020,4,36449,55,3.0,9526.0,1
78011,reliance jio,F,37.0,Goa,Hyderabad,228751,25-01-2021,4,98577,62,7.0,8056.0,1
227753,Vodafone,F,45.0,Haryana,Delhi,278483,13-02-2023,0,79757,15,47.0,4344.0,0
161837,Vodafone,M,21.0,Goa,Chennai,220206,21-03-2022,2,147845,64,33.0,1794.0,1
242802,Reliance Jio,M,28.0,West Bengal,Chennai,738813,30-04-2023,3,119865,80,10.0,6971.0,0
19425,Airtel,F,47.0,Andhra Pradesh,Bangalore,255482,07-04-2020,3,28845,26,,6877.0,0
166065,Airtel,F,54.0,Tamil Nadu,Mumbai,827225,11-04-2022,0,100097,58,19.0,7859.0,0
164661,BSNL,M,55.0,Maharashtra,Kolkata,172134,04-04-2022,3,83034,75,10.0,1283.0,0
131055,Airtel,M,21.0,Rajasthan,Kolkata,983044,17-10-2021,2,unknown,88,12.0,5051.0,0
131984,Airtel,M,18.0,Uttarakhand,Mumbai,755984,22-10-2021,1,98026,25,37.0,229.0,0
45536,BSNL,M,44.0,Mizoram,Kolkata,946703,15-08-2020,4,116194,40,4.0,7973.0,1
161013,Airtel,M,37.0,Maharashtra,Hyderabad,984306,16-03-2022,2,21792,31,24.0,4196.0,0
1517,Airtel,M,48.0,Sikkim,Mumbai,430792,08-01-2020,4,33550,92,19.0,158.0,0
146027,Reliance Jio,M,57.0,Haryana,Kolkata,849738,31-12-2021,2,69352,27,41.0,6398.0,0
25984,Vodafone,M,45.0,Tripura,Mumbai,664189,10-05-2020,0,146858,29,27.0,6848.0,0
128553,Airtel,F,72.0,Uttar Pradesh,Mumbai,860151,05-10-2021,1,123202,60,33.0,2960.0,1
98200,Reliance Jio,M,49.0,Andhra Pradesh,Delhi,985378,06-05-2021,2,139149,16,45.0,4309.0,0
108743,Vodafone,M,68.0,Punjab,Bangalore,905958,28-06-2021,2,138765,34,52.0,2792.0,1
164055,Vodafone,F,40.0,Sikkim,Chennai,116685,01-04-2022,4,89717,4,47.0,6159.0,0
91310,Reliance Jio,F,63.0,Tamil Nadu,Chennai,703563,02-04-2021,1,126038,31,6.0,3402.0,0
231379,BSNL,M,20.0,Nagaland,Kolkata,458914,04-03-2023,3,79932,55,16.0,6381.0,0
81017,Vodafone,M,25.0,Uttar Pradesh,Mumbai,384161,09-02-2021,3,76128,89,28.0,9187.0,0
120477,Vodafone,M,69.0,Manipur,Kolkata,381196,25-08-2021,0,95620,104,36.0,8263.0,0
79156,Airtel,M,64.0,Maharashtra,Kolkata,389928,31-01-2021,1,149311,69,39.0,5061.0,1
23565,Airtel,F,65.0,Andhra Pradesh,Bangalore,758299,27-04-2020,3,66787,29,12.0,1314.0,1
91905,Reliance Jio,M,53.0,Uttar Pradesh,Chennai,999285,04-04-2021,3,77541,27,25.0,217.0,0
179519,Reliance Jio,M,63.0,,Chennai,628342,17-06-2022,3,76693,44,20.0,7767.0,0
116431,BSNL,F,28.0,Bihar,Mumbai,811418,05-08-2021,1,22594,28,1.0,8487.0,0
216817,airtel,F,46.0,Chhattisgarh,Chennai,126746,21-12-2022,1,33119,61,5.0,2173.0,0
15800,Vodafone,M,53.0,Arunachal Pradesh,Kolkata,838769,20-03-2020,3,122121,94,26.0,6850.0,0
115126,Reliance Jio,M,18.0,Uttarakhand,Hyderabad,998184,30-07-2021,3,118173,25,26.0,152.0,0
100142,Airtel,M,71.0,Chhattisgarh,Kolkata,524261,16-05-2021,0,99999999,39,14.0,219.0,0
74963,BSNL,M,61.0,Uttar Pradesh,,455608,10-01-2021,3,93397,79,-2.0,9766.0,0
20371,Reliance Jio,M,68.0,Karnataka,Delhi,986234,11-04-2020,2,72532,8,33.0,539.0,1
119807,BSNL,M,56.0,Sikkim,Mumbai,850313,22-08-2021,2,33284,-4,16.0,9227.0,0
132189,Vodafone,M,23.0,Arunachal Pradesh,Hyderabad,455442,23-10-2021,4,54230,49,12.0,1657.0,0
188850,BSNL,F,21.0,Telangana,Chennai,501331,03-08-2022,0,131252,41,10.0,3834.0,0
33284,Vodafone,M,21.0,Arunachal Pradesh,Delhi,373128,15-06-2020,3,147597,78,9.0,9421.0,0
64127,Airtel,M,28.0,Himachal Pradesh,Mumbai,990033,16-11-2020,4,33829,3,15.0,3307.0,0
150360,BSNL,F,22.0,Jharkhand,Kolkata,600581,22-01-2022,0,108454,56,33.0,10101.0,0
18851,BSNL,F,43.0,Mizoram,Bangalore,588610,04-04-2020,0,71929,25,29.0,7521.0,1
10905,Reliance Jio,M,49.0,Arunachal Pradesh,Kolkata,672638,24-02-2020,4,31918,53,20.0,8426.0,0
116899,Vodafone,M,45.0,Meghalaya,Mumbai,579514,08-08-2021,4,81705,57,19.0,2971.0,0
98180,Vodafone,F,37.0,Haryana,Mumbai,103472,06-05-2021,1,78722,87,20.0,1607.0,0
110529,BSNL,F,36.0,Tripura,Bangalore,457316,07-07-2021,4,62662,60,42.0,1754.0,0
125237,BSNL,M,63.0,Manipur,Kolkata,356359,18-09-2021,2,120454,69,,9592.0,1
171283,Reliance Jio,M,54.0,Bihar,Mumbai,610045,07-05-2022,3,140408,18,43.0,122.9063269848142,0
55844,BSNL,M,25.0,Telangana,Kolkata,941629,06-10-2020,1,104242,53,41.0,,0
70535,Vodafone,F,37.0,Meghalaya,Hyderabad,285302,19-12-2020,4,35799,7,,1693.0,0
234303,Airtel,M,57.0,Kerala,Hyderabad,792860,18-03-2023,3,145865,13,29.0,930.0,1
160407,BSNL,M,53.0,Mizoram,Kolkata,582459,13-03-2022,1,56527,83,9.0,4981.0,0
88869,Vodafone,M,50.0,Arunachal Pradesh,Hyderabad,306332,20-03-2021,0,128549,-1,30.0,10284.0,0
205407,Airtel,M,45.0,Gujarat,Delhi,187159,25-10-2022,0,66984,54,29.0,5894.0,0
195470,BSNL,F,28.0,Uttar Pradesh,Kolkata,667946,05-09-2022,3,101211,88,28.0,6574.0,0
9970,Reliance Jio,M,66.0,Odisha,Mumbai,308433,19-02-2020,0,106511,58,13.0,4917.0,0
226005,Vodafone,F,20.0,Uttarakhand,,262970,05-02-2023,2,52015,64,,6359.0,0
137779,Airtel,M,31.0,Gujarat,Bangalore,355092,20-11-2021,2,102672,20,41.0,6398.0,0
211386,BSNL,F,51.0,Telangana,Kolkata,686511,24-11-2022,2,124285,91,24.0,885.0,0
214837,Reliance Jio,M,73.0,Bihar,Delhi,205503,11-12-2022,4,90087,12,44.0,3014.0,0
230941,Vodafone,M,19.0,Nagaland,Chennai,497957,01-03-2023,0,145793,59,24.0,1525.0,0
215958,Airtel,F,37.0,Andhra Pradesh,Mumbai,239551,16-12-2022,1,57355,59,1.0,2376.0,1
21031,vodafone,M,42.0,Nagaland,Hyderabad,475248,15-04-2020,1,96827,0,42.0,427.0,0
129093,Reliance Jio,M,64.0,Meghalaya,Mumbai,805794,08-10-2021,0,27669,60,5.0,3548.0,1
124345,Airtel,F,66.0,West Bengal,Bangalore,742303,14-09-2021,4,120954,88,30.0,2766.0,0
100494,BSNL,F,64.0,Punjab,Delhi,223507,17-05-2021,3,147247,86,3.0,4863.0,0
189091,Airtel,F,47.0,Chhattisgarh,Hyderabad,273558,04-08-2022,3,78102,18,15.0,5925.0,0
49017,Airtel,M,44.0,Madhya Pradesh,Mumbai,395919,02-09-2020,4,79041,5,29.0,3887.0,0
77484,Reliance Jio,M,70.0,Chhattisgarh,Chennai,974741,22-01-2021,4,126206,30,29.0,1766.0,0
65025,Reliance Jio,F,69.0,Tripura,Delhi,122498,21-11-2020,0,43225,98,8.0,8094.0,1
152370,BSNL,M,62.0,Andhra Pradesh,Chennai,917536,01-02-2022,0,72249,5,45.0,6264.0,0
74598,Airtel,M,31.0,Punjab,Mumbai,997909,08-01-2021,0,106279,63,20.0,4334.0,0
240226,Airtel,F,35.0,West Bengal,Chennai,999227,17-04-2023,1,24772,58,8.0,-325.0,0
17370,BSNL,M,63.0,Karnataka,Delhi,523456,27-03-2020,3,108246,96,30.0,1492.0,0
231629,Airtel,M,32.0,Uttarakhand,Chennai,991776,05-03-2023,1,109334,42,44.0,4115.0,0
86004,vodafone,F,60.0,West Bengal,Mumbai,415476,06-03-2021,3,102824,83,3.0,6648.0,0
211459,BSNL,M,63.0,Mizoram,Bangalore,234284,24-11-2022,1,134895,89,20.0,1473.0,0
132058,Reliance Jio,M,37.0,Arunachal Pradesh,Chennai,366494,22-10-2021,4,92657,12,32.0,2013.0,0
25752,Reliance Jio,F,60.0,Sikkim,Bangalore,193261,08-05-2020,4,127889,63,28.0,2330.0,0
43980,Reliance Jio,F,20.0,Telangana,Kolkata,615677,08-08-2020,1,112370,2,22.0,1017.0,0
13442,Vodafone,M,37.0,Mizoram,Hyderabad,879601,08-03-2020,1,136740,81,6.0,3760.0,0
236895,Airtel,M,27.0,Gujarat,Delhi,292578,31-03-2023,2,39915,71,40.0,3278.0,1
202482,Reliance Jio,F,68.0,Manipur,,495406,10-10-2022,3,92835,68,4.0,9925.0,1
162650,Vodafone,F,28.0,Nagaland,Kolkata,452648,25-03-2022,2,131569,85,31.0,4385.0,0
182798,Vodafone,M,33.0,Goa,,794069,03-07-2022,3,109779,90,27.0,4461.0,0
7276,BSNL,F,63.0,Bihar,Kolkata,967260,06-02-2020,3,100102,33,4.0,7246.0,1
78040,Reliance Jio,F,39.0,Sikkim,Hyderabad,744352,25-01-2021,3,41977,73,27.0,8463.0,1
78647,Reliance Jio,M,73.0,Rajasthan,Kolkata,614178,28-01-2021,1,136480,30,35.0,8121.0,0
139804,BSNL,M,58.0,Mizoram,Kolkata,311463,30-11-2021,2,103266,31,3.0,2864.0,0
153440,Reliance Jio,F,61.0,Bihar,Bangalore,357256,06-02-2022,1,149057,21,38.0,-397.0,0
146618,Reliance Jio,F,62.0,Karnataka,Mumbai,448285,03-01-2022,2,129492,13,47.0,1527.0,0
49426,BSNL,M,60.0,Kerala,Mumbai,325169,04-09-2020,4,100060,9,18.0,6498.0,0
189077,Vodafone,F,19.0,Tamil Nadu,Mumbai,443153,04-08-2022,0,30129,20,28.0,7833.0,0
167794,BSNL,F,70.0,Sikkim,Kolkata,827485,19-04-2022,3,77311,86,20.0,4803.0,0
116404,BSNL,M,23.0,Andhra Pradesh,Bangalore,497320,05-08-2021,0,148254,47,32.0,7949.0,0
150421,Airtel,M,43.0,Nagaland,,716405,22-01-2022,1,140701,11,30.0,1999.0,0
217567,BSNL,M,60.0,Jharkhand,Delhi,371176,24-12-2022,0,64711,2,30.0,,0
164583,Airtel,M,30.0,Meghalaya,Delhi,550106,03-04-2022,2,121141,73,37.0,7117.0,0
122813,Vodafone,F,57.0,Uttarakhand,Delhi,515144,06-09-2021,3,68445,23,5.0,1857.0,1
112904,Reliance Jio,M,27.0,Kerala,Delhi,331895,19-07-2021,1,103074,49,22.0,287.0,0
72091,Vodafone,F,49.0,Haryana,Bangalore,135049,26-12-2020,4,33645,33,29.0,8455.0,0
208853,Vodafone,F,66.0,Chhattisgarh,Chennai,855883,11-11-2022,4,59059,55,50.0,10250.0,0
89057,reliance jio,F,63.0,Mizoram,Kolkata,421754,21-03-2021,0,129687,16,16.0,7084.0,0
53498,Vodafone,M,52.0,Uttarakhand,Kolkata,455724,24-09-2020,1,83346,17,-1.0,2238.0,1
230619,BSNL,M,28.0,Uttar Pradesh,Kolkata,632346,28-02-2023,2,100882,51,46.0,8415.0,1
41184,Airtel,M,62.0,Karnataka,Chennai,398917,25-07-2020,4,87853,32,30.0,381.0,0
